Provider,TotalClaimCount,TotalInscClaimAmtReimbursed,AvgInscClaimAmtReimbursed,TotalDeductibleAmtPaid,AvgDeductibleAmtPaid,UniqueBeneficiaryCount,AvgClaimDuration,AvgLengthOfStay,NumChronicConditions_Mean,PotentialFraud
PRV52478,55,31700,576.3636363636364,5480.0,99.63636363636364,52,2.272727272727273,8.8,4.818181818181818,No
PRV52480,30,44350,1478.3333333333333,5340.0,178.0,29,1.0333333333333334,3.6,4.266666666666667,No
PRV52482,1,40,40.0,0.0,0.0,1,0.0,,0.0,No
PRV52483,223,52110,233.67713004484304,550.0,2.4663677130044843,61,1.0179372197309418,,3.9417040358744395,No
PRV52484,13,1570,120.76923076923077,290.0,22.307692307692307,10,0.9230769230769231,,4.076923076923077,No
PRV52485,5,1580,316.0,60.0,12.0,4,0.0,,3.8,No
PRV52486,69,22140,320.8695652173913,110.0,1.5942028985507246,58,1.8695652173913044,,4.2898550724637685,No
PRV52487,177,51030,288.3050847457627,1120.0,6.327683615819209,127,1.231638418079096,,4.0508474576271185,No
PRV52488,183,44710,244.3169398907104,640.0,3.4972677595628414,130,1.1147540983606556,,4.076502732240437,No
PRV52490,17,4990,293.52941176470586,0.0,0.0,16,2.3529411764705883,,3.9411764705882355,No
PRV52491,63,16580,263.1746031746032,100.0,1.5873015873015872,57,1.4761904761904763,,4.650793650793651,No
PRV52492,34,7810,229.7058823529412,20.0,0.5882352941176471,33,1.8235294117647058,,3.5294117647058822,No
PRV52493,16,3970,248.125,0.0,0.0,16,0.0,,5.0,No
PRV52494,1,20,20.0,0.0,0.0,1,0.0,,1.0,No
PRV52495,15,98800,6586.666666666667,12816.0,854.4,14,3.533333333333333,4.416666666666667,4.0,No
PRV52497,30,59240,1974.6666666666667,4272.0,142.4,30,1.5,9.0,4.333333333333333,Yes
PRV52499,157,164670,1048.8535031847134,7876.0,50.48717948717949,119,2.1910828025477707,4.375,5.10828025477707,No
PRV52500,126,86310,685.0,7826.0,62.111111111111114,111,1.1666666666666667,4.285714285714286,4.301587301587301,No
PRV52501,19,4840,254.73684210526315,100.0,5.2631578947368425,16,1.263157894736842,,2.736842105263158,No
PRV52502,119,260900,2192.436974789916,26720.0,226.4406779661017,87,2.680672268907563,6.615384615384615,4.663865546218488,Yes
PRV52503,78,72800,933.3333333333334,5700.0,73.07692307692308,63,2.0256410256410255,3.8,4.0256410256410255,No
PRV52504,40,114180,2854.5,14952.0,373.8,34,2.325,4.142857142857143,4.975,Yes
PRV52506,13,2190,168.46153846153845,0.0,0.0,12,1.6153846153846154,,3.230769230769231,No
PRV52507,29,7250,250.0,100.0,3.4482758620689653,24,0.20689655172413793,,4.275862068965517,No
PRV52508,37,30640,828.1081081081081,2186.0,59.08108108108108,36,1.162162162162162,7.0,3.918918918918919,No
PRV52509,63,113850,1807.142857142857,6568.0,104.25396825396825,26,1.126984126984127,5.166666666666667,5.365079365079365,No
PRV52510,26,4240,163.07692307692307,100.0,3.8461538461538463,22,0.0,,5.230769230769231,No
PRV52511,246,720280,2927.967479674797,79472.0,324.37551020408165,196,2.7439024390243905,6.32,4.565040650406504,Yes
PRV52512,31,6090,196.4516129032258,0.0,0.0,19,1.935483870967742,,4.064516129032258,No
PRV52513,20,3870,193.5,0.0,0.0,18,0.0,,3.7,No
PRV52514,15,6600,440.0,60.0,4.0,13,1.3333333333333333,,4.6,No
PRV52515,17,2450,144.11764705882354,40.0,2.3529411764705883,17,0.0,,4.176470588235294,No
PRV52517,32,10910,340.9375,120.0,3.75,26,0.0,,4.84375,No
PRV52518,51,72340,1418.4313725490197,1168.0,22.901960784313726,50,1.4313725490196079,17.0,4.431372549019608,No
PRV52519,100,137180,1371.8,6708.0,67.08,72,2.27,7.333333333333333,4.57,No
PRV52520,121,39910,329.8347107438017,390.0,3.2231404958677685,51,1.8760330578512396,,4.181818181818182,No
PRV52521,113,25000,221.23893805309734,160.0,1.415929203539823,88,1.2920353982300885,,4.185840707964601,No
PRV52523,3,480,160.0,0.0,0.0,3,0.0,,5.0,No
PRV52525,2,150,75.0,0.0,0.0,2,0.0,,5.0,No
PRV52526,1,90,90.0,0.0,0.0,1,0.0,,4.0,No
PRV52527,160,48730,304.5625,600.0,3.75,73,1.74375,,3.94375,No
PRV52528,26,6460,248.46153846153845,0.0,0.0,16,1.0769230769230769,,4.653846153846154,No
PRV52529,12,2120,176.66666666666666,0.0,0.0,8,0.0,,4.583333333333333,No
PRV52530,10,5210,521.0,1068.0,106.8,9,2.0,6.0,5.7,No
PRV52531,5,2970,594.0,30.0,6.0,5,2.0,,4.8,No
PRV52532,16,2550,159.375,60.0,3.75,15,0.4375,,3.5625,No
PRV52533,43,7380,171.62790697674419,410.0,9.534883720930232,27,0.3023255813953488,,5.1395348837209305,No
PRV52535,18,7200,400.0,90.0,5.0,12,1.1666666666666667,,4.5,No
PRV52536,1,14000,14000.0,1068.0,1068.0,1,8.0,8.0,5.0,No
PRV52537,1,57000,57000.0,1068.0,1068.0,1,19.0,19.0,2.0,No
PRV52539,14,4450,317.85714285714283,100.0,7.142857142857143,12,4.142857142857143,,4.142857142857143,No
PRV52540,7,3370,481.42857142857144,0.0,0.0,4,0.0,,3.4285714285714284,No
PRV52541,5,41000,8200.0,5340.0,1068.0,5,6.4,6.4,4.4,No
PRV52542,62,15920,256.7741935483871,110.0,1.7741935483870968,44,1.2741935483870968,,4.129032258064516,No
PRV52543,171,47550,278.0701754385965,580.0,3.391812865497076,89,1.2514619883040936,,4.011695906432749,No
PRV52544,6,34000,5666.666666666667,6408.0,1068.0,6,3.8333333333333335,3.8333333333333335,4.333333333333333,No
PRV52545,13,1460,112.3076923076923,110.0,8.461538461538462,13,1.6153846153846154,,4.230769230769231,No
PRV52547,2,3020,1510.0,0.0,0.0,2,0.0,,4.5,No
PRV52548,15,38750,2583.3333333333335,5340.0,356.0,15,2.8,4.6,4.8,No
PRV52549,156,97160,622.8205128205128,7118.0,45.62820512820513,54,3.576923076923077,8.5,5.0256410256410255,No
PRV52551,5,920,184.0,0.0,0.0,5,1.6,,4.2,No
PRV52552,55,119870,2179.4545454545455,11938.0,217.05454545454546,54,1.9636363636363636,5.363636363636363,4.5636363636363635,No
PRV52553,8,62320,7790.0,4272.0,534.0,8,4.25,8.25,5.125,No
PRV52554,13,1970,151.53846153846155,0.0,0.0,13,1.7692307692307692,,2.923076923076923,No
PRV52555,7,3600,514.2857142857143,0.0,0.0,7,2.857142857142857,,5.0,No
PRV52556,115,464760,4041.391304347826,48330.0,423.94736842105266,100,2.4695652173913043,4.369565217391305,4.643478260869565,No
PRV52557,11,970,88.18181818181819,0.0,0.0,9,1.8181818181818181,,4.454545454545454,No
PRV52558,494,140900,285.2226720647773,1220.0,2.4696356275303644,440,1.4251012145748987,,4.4757085020242915,No
PRV52559,359,90740,252.75766016713092,540.0,1.5041782729805013,207,1.392757660167131,,4.423398328690808,No
PRV52560,503,145450,289.16500994035783,1870.0,3.7176938369781314,174,1.2664015904572565,,4.510934393638171,No
PRV52561,280,128900,460.35714285714283,890.0,3.1785714285714284,261,1.5178571428571428,,4.6571428571428575,No
PRV52562,87,90620,1041.6091954022988,5730.0,66.62790697674419,61,2.057471264367816,4.5,4.448275862068965,No
PRV52563,473,173770,367.3784355179704,1260.0,2.66384778012685,246,1.7674418604651163,,4.395348837209302,No
PRV52564,21,39700,1890.4761904761904,5360.0,255.23809523809524,21,2.7142857142857144,3.4,5.0476190476190474,No
PRV52565,137,141640,1033.8686131386862,12138.0,88.5985401459854,86,2.2992700729927007,3.909090909090909,4.313868613138686,No
PRV52566,139,252030,1813.1654676258993,23856.0,171.62589928057554,135,1.9064748201438848,6.2727272727272725,4.748201438848921,No
PRV52567,66,29670,449.54545454545456,480.0,7.2727272727272725,38,1.7121212121212122,,4.4393939393939394,No
PRV52568,87,25730,295.7471264367816,430.0,4.942528735632184,41,0.9195402298850575,,4.954022988505747,No
PRV52570,24,68190,2841.25,8544.0,356.0,23,3.25,7.125,3.375,No
PRV52571,508,161790,318.48425196850394,1130.0,2.2244094488188977,429,1.68503937007874,,4.627952755905512,No
PRV52572,3,4150,1383.3333333333333,0.0,0.0,3,13.333333333333334,,5.333333333333333,No
PRV52573,587,158670,270.30664395229985,1010.0,1.7206132879045997,520,1.616695059625213,,4.420783645655877,No
PRV52574,259,1533830,5922.123552123552,154072.0,599.5019455252918,208,3.694980694980695,5.363013698630137,4.953667953667954,Yes
PRV52575,70,23780,339.7142857142857,100.0,1.4285714285714286,40,2.157142857142857,,4.542857142857143,No
PRV52576,26,49850,1917.3076923076924,3204.0,123.23076923076923,26,1.8076923076923077,4.333333333333333,4.653846153846154,No
PRV52577,8,2550,318.75,0.0,0.0,8,5.25,,5.125,No
PRV52578,49,353050,7205.102040816327,38448.0,801.0,40,4.63265306122449,6.081081081081081,4.795918367346939,Yes
PRV52579,9,1060,117.77777777777777,100.0,11.11111111111111,9,0.0,,2.5555555555555554,No
PRV52580,39,7090,181.7948717948718,60.0,1.5384615384615385,37,0.8717948717948718,,4.897435897435898,No
PRV52581,142,40050,282.0422535211268,240.0,1.6901408450704225,135,1.6408450704225352,,4.457746478873239,No
PRV52582,23,191020,8305.217391304348,20292.0,882.2608695652174,23,5.173913043478261,6.2631578947368425,5.3478260869565215,No
PRV52583,208,237790,1143.2211538461538,27420.0,132.46376811594203,193,2.230769230769231,5.884615384615385,4.576923076923077,No
PRV52584,54,57460,1064.0740740740741,3274.0,60.629629629629626,51,2.7037037037037037,11.333333333333334,4.537037037037037,No
PRV52586,1,300,300.0,0.0,0.0,1,0.0,,4.0,No
PRV52587,137,38900,283.94160583941607,160.0,1.167883211678832,68,1.5912408759124088,,4.810218978102189,No
PRV52588,50,176620,3532.4,18156.0,363.12,37,3.34,4.0588235294117645,4.52,No
PRV52589,426,832920,1955.2112676056338,86530.0,203.6,368,2.075117370892019,5.419753086419753,4.687793427230047,Yes
PRV52590,208,1227580,5901.826923076923,121972.0,589.2367149758454,190,3.451923076923077,5.139130434782609,5.384615384615385,Yes
PRV52591,46,12510,271.95652173913044,440.0,9.565217391304348,45,0.782608695652174,,4.065217391304348,No
PRV52592,19,59620,3137.8947368421054,7476.0,393.4736842105263,18,4.631578947368421,4.285714285714286,5.7368421052631575,No
PRV52593,582,142020,244.02061855670104,1360.0,2.336769759450172,252,1.3986254295532645,,4.6271477663230245,Yes
PRV52596,2,400,200.0,0.0,0.0,2,1.0,,1.5,No
PRV52598,31,10490,338.38709677419354,30.0,0.967741935483871,30,0.03225806451612903,,4.32258064516129,No
PRV52599,272,87890,323.125,950.0,3.4926470588235294,144,2.327205882352941,,4.536764705882353,No
PRV52602,79,108520,1373.6708860759493,8694.0,111.46153846153847,73,1.5696202531645569,3.5555555555555554,4.367088607594937,No
PRV52604,7,3490,498.57142857142856,0.0,0.0,7,0.0,,4.0,No
PRV52605,1000,253880,253.88,3020.0,3.02,401,1.466,,4.506,No
PRV52606,30,10020,334.0,240.0,8.0,22,1.0,,4.133333333333334,No
PRV52607,2,3400,1700.0,0.0,0.0,2,0.0,,4.5,No
PRV52608,1,3000,3000.0,1068.0,1068.0,1,3.0,3.0,7.0,No
PRV52609,133,98690,742.0300751879699,5750.0,43.233082706766915,45,1.1954887218045114,5.8,5.406015037593985,Yes
PRV52610,17,10040,590.5882352941177,1198.0,70.47058823529412,16,1.2352941176470589,1.0,4.352941176470588,No
PRV52611,16,82760,5172.5,9612.0,600.75,16,3.0625,5.444444444444445,4.25,No
PRV52614,156,42480,272.3076923076923,160.0,1.0256410256410255,94,1.4743589743589745,,4.647435897435898,No
PRV52615,9,18770,2085.5555555555557,2136.0,237.33333333333334,9,3.111111111111111,4.0,5.111111111111111,No
PRV52616,15,8640,576.0,0.0,0.0,15,1.9333333333333333,,3.8666666666666667,No
PRV52617,238,407900,1713.8655462184875,44408.0,187.37552742616035,135,2.180672268907563,5.357142857142857,4.810924369747899,No
PRV52621,45,180280,4006.222222222222,24724.0,561.9090909090909,42,3.8444444444444446,5.916666666666667,4.8,No
PRV52622,7,17010,2430.0,4272.0,610.2857142857143,7,3.857142857142857,1.75,3.4285714285714284,No
PRV52623,235,202290,860.8085106382979,11440.0,48.680851063829785,125,1.3191489361702127,7.9,3.8553191489361702,No
PRV52626,3,560,186.66666666666666,0.0,0.0,3,0.0,,6.333333333333333,No
PRV52627,5,46070,9214.0,3204.0,640.8,5,5.0,1.6666666666666667,4.6,No
PRV52628,2098,604120,287.9504289799809,5780.0,2.7550047664442325,1354,1.644423260247855,,4.46139180171592,Yes
PRV52629,61,12320,201.9672131147541,140.0,2.2950819672131146,58,1.0327868852459017,,4.163934426229508,No
PRV52630,434,873470,2012.6036866359448,92978.0,214.729792147806,260,2.391705069124424,5.137931034482759,4.82258064516129,Yes
PRV52631,1057,321750,304.399243140965,2190.0,2.0719016083254496,804,1.3159886471144748,,4.603595080416272,No
PRV52633,379,100770,265.8839050131926,1190.0,3.1398416886543536,224,1.3509234828496042,,4.511873350923483,No
PRV52634,87,424950,4884.482758620689,60876.0,707.8604651162791,79,5.264367816091954,6.913793103448276,5.103448275862069,No
PRV52636,21,6820,324.76190476190476,160.0,7.619047619047619,21,1.380952380952381,,3.857142857142857,No
PRV52638,1,400,400.0,0.0,0.0,1,0.0,,1.0,No
PRV52639,37,10150,274.3243243243243,90.0,2.4324324324324325,33,2.972972972972973,,3.7837837837837838,No
PRV52640,66,11050,167.42424242424244,90.0,1.3636363636363635,65,1.2121212121212122,,4.242424242424242,No
PRV52641,97,186330,1920.9278350515465,22478.0,231.7319587628866,91,2.4329896907216493,5.285714285714286,4.43298969072165,No
PRV52642,436,1328240,3046.422018348624,153514.0,354.53579676674366,263,2.9013761467889907,5.335616438356165,4.926605504587156,Yes
PRV52643,11,5090,462.72727272727275,0.0,0.0,11,1.2727272727272727,,3.4545454545454546,No
PRV52644,31,70530,2275.1612903225805,9682.0,312.3225806451613,29,3.6774193548387095,4.444444444444445,5.129032258064516,No
PRV52645,408,109630,268.70098039215685,1480.0,3.627450980392157,367,1.3602941176470589,,4.453431372549019,No
PRV52646,104,306310,2945.2884615384614,35304.0,342.75728155339806,87,2.9326923076923075,5.9411764705882355,4.528846153846154,No
PRV52647,75,71070,947.6,7596.0,101.28,73,1.1466666666666667,3.857142857142857,4.493333333333333,No
PRV52648,842,255250,303.14726840855104,1490.0,1.7695961995249405,259,1.5807600950118765,,4.631828978622328,Yes
PRV52649,2156,602190,279.30890538033395,5170.0,2.3979591836734695,1421,1.4837662337662338,,4.576530612244898,Yes
PRV52651,4,33090,8272.5,3204.0,801.0,4,2.75,3.6666666666666665,7.25,No
PRV52652,743,190560,256.47375504710635,2290.0,3.082099596231494,503,1.5450874831763122,,4.698519515477793,Yes
PRV52653,14,68950,4925.0,4272.0,305.14285714285717,13,3.2142857142857144,11.0,4.642857142857143,No
PRV52654,177,483550,2731.9209039548023,60168.0,343.81714285714287,171,2.615819209039548,4.793103448275862,4.796610169491525,No
PRV52656,775,239770,309.3806451612903,1950.0,2.5161290322580645,631,1.423225806451613,,4.589677419354839,No
PRV52657,121,29250,241.73553719008265,350.0,2.8925619834710745,61,0.6115702479338843,,4.214876033057851,No
PRV52658,39,14840,380.5128205128205,120.0,3.076923076923077,36,2.230769230769231,,5.153846153846154,No
PRV52659,24,3310,137.91666666666666,20.0,0.8333333333333334,24,0.8333333333333334,,4.041666666666667,No
PRV52660,558,145400,260.57347670250897,2250.0,4.032258064516129,329,1.075268817204301,,4.295698924731183,No
PRV52661,247,75690,306.43724696356276,660.0,2.672064777327935,233,1.3157894736842106,,4.348178137651822,No
PRV52662,19,12790,673.1578947368421,2136.0,112.42105263157895,18,1.631578947368421,3.5,4.894736842105263,No
PRV52663,576,180650,313.62847222222223,1770.0,3.0729166666666665,272,1.2013888888888888,,4.331597222222222,No
PRV52665,607,146130,240.74135090609556,1930.0,3.1795716639209224,416,1.2487644151565074,,4.660626029654036,No
PRV52666,39,8930,228.97435897435898,70.0,1.794871794871795,38,1.9230769230769231,,4.384615384615385,No
PRV52667,3,150,50.0,0.0,0.0,3,0.0,,3.3333333333333335,No
PRV52668,7,1850,264.2857142857143,0.0,0.0,6,4.142857142857143,,3.2857142857142856,No
PRV52669,1,300,300.0,0.0,0.0,1,0.0,,2.0,No
PRV52670,13,760,58.46153846153846,100.0,7.6923076923076925,13,0.0,,3.230769230769231,No
PRV52671,2,240,120.0,0.0,0.0,2,0.0,,6.0,No
PRV52672,3,390,130.0,0.0,0.0,2,0.0,,7.0,No
PRV52673,87,19470,223.79310344827587,520.0,5.977011494252873,52,1.2413793103448276,,4.333333333333333,No
PRV52674,3,730,243.33333333333334,0.0,0.0,3,0.0,,4.333333333333333,No
PRV52676,39,9800,251.28205128205127,40.0,1.0256410256410255,34,0.4358974358974359,,3.7435897435897436,No
PRV52677,2,140,70.0,0.0,0.0,2,0.0,,3.5,No
PRV52678,74,24930,336.8918918918919,70.0,0.9459459459459459,51,2.4594594594594597,,4.891891891891892,No
PRV52679,53,16100,303.77358490566036,50.0,0.9433962264150944,36,1.9433962264150944,,3.9056603773584904,No
PRV52681,3,460,153.33333333333334,0.0,0.0,3,0.0,,5.666666666666667,No
PRV52683,131,33240,253.74045801526717,220.0,1.6793893129770991,66,1.2213740458015268,,4.015267175572519,No
PRV52684,210,130040,619.2380952380952,5960.0,28.38095238095238,108,1.7047619047619047,9.6,4.204761904761905,No
PRV52686,9,1120,124.44444444444444,0.0,0.0,8,4.444444444444445,,4.666666666666667,No
PRV52687,41,61920,1510.2439024390244,6408.0,156.29268292682926,25,2.2439024390243905,4.666666666666667,4.048780487804878,No
PRV52688,59,115670,1960.5084745762713,6558.0,111.15254237288136,30,2.5084745762711864,5.833333333333333,5.0,No
PRV52689,12,1330,110.83333333333333,100.0,8.333333333333334,12,0.0,,4.083333333333333,No
PRV52690,117,52510,448.8034188034188,690.0,5.897435897435898,37,2.0085470085470085,,5.102564102564102,Yes
PRV52691,17,22380,1316.4705882352941,3314.0,194.94117647058823,15,2.9411764705882355,6.0,4.882352941176471,No
PRV52692,36,9640,267.77777777777777,290.0,8.055555555555555,18,2.8333333333333335,,4.194444444444445,No
PRV52693,8,3920,490.0,0.0,0.0,8,2.5,,4.375,No
PRV52694,2,110,55.0,0.0,0.0,2,10.0,,2.0,No
PRV52695,5,200,40.0,0.0,0.0,5,0.0,,4.6,No
PRV52696,3,96000,32000.0,3204.0,1068.0,3,7.0,7.0,3.6666666666666665,No
PRV52697,5,650,130.0,0.0,0.0,5,0.0,,6.0,No
PRV52698,123,41770,339.5934959349593,1548.0,12.585365853658537,56,2.040650406504065,2.0,4.59349593495935,No
PRV52699,12,13150,1095.8333333333333,1068.0,89.0,11,2.0833333333333335,3.0,5.0,No
PRV52700,30,12300,410.0,100.0,3.3333333333333335,16,2.3666666666666667,,2.566666666666667,No
PRV52701,96,25610,266.7708333333333,340.0,3.5416666666666665,55,1.0729166666666667,,4.677083333333333,No
PRV52702,28,6750,241.07142857142858,40.0,1.4285714285714286,24,2.4642857142857144,,4.964285714285714,No
PRV52703,4,2700,675.0,190.0,47.5,4,1.0,,3.5,No
PRV52704,159,51790,325.72327044025155,530.0,3.3333333333333335,73,1.421383647798742,,4.70440251572327,No
PRV52706,26,33190,1276.5384615384614,2136.0,82.15384615384616,25,4.461538461538462,18.5,4.3076923076923075,No
PRV52708,31,40400,1303.225806451613,5410.0,174.51612903225808,12,1.3548387096774193,4.0,4.709677419354839,No
PRV52709,13,2220,170.76923076923077,0.0,0.0,4,3.076923076923077,,3.4615384615384617,No
PRV52710,28,4410,157.5,10.0,0.35714285714285715,26,0.6428571428571429,,3.7857142857142856,No
PRV52711,28,9110,325.35714285714283,0.0,0.0,18,1.5714285714285714,,3.642857142857143,No
PRV52713,60,14260,237.66666666666666,130.0,2.1666666666666665,21,1.9333333333333333,,3.966666666666667,No
PRV52714,5,710,142.0,0.0,0.0,5,0.4,,5.0,No
PRV52715,3,200,66.66666666666667,0.0,0.0,3,0.0,,5.0,No
PRV52717,129,211130,1636.6666666666667,22210.0,172.1705426356589,87,1.813953488372093,5.2,4.627906976744186,No
PRV52719,63,10840,172.06349206349208,310.0,4.920634920634921,33,0.8571428571428571,,3.4444444444444446,No
PRV52720,50,15050,301.0,80.0,1.6,24,2.02,,4.9,No
PRV52721,7,1810,258.57142857142856,0.0,0.0,7,6.285714285714286,,4.857142857142857,No
PRV52722,283,147380,520.7773851590106,10072.0,35.590106007067135,119,1.3780918727915195,5.555555555555555,4.180212014134276,No
PRV52723,181,219760,1214.1436464088397,19444.0,107.42541436464089,93,1.9226519337016574,7.444444444444445,4.6740331491712706,No
PRV52724,24,5040,210.0,0.0,0.0,17,1.5,,3.375,No
PRV52725,42,18850,448.8095238095238,110.0,2.619047619047619,40,1.2142857142857142,,4.571428571428571,No
PRV52726,2,380,190.0,0.0,0.0,2,10.0,,3.0,No
PRV52727,12,2650,220.83333333333334,50.0,4.166666666666667,10,1.5833333333333333,,4.0,No
PRV52728,15,3140,209.33333333333334,0.0,0.0,12,0.6,,4.266666666666667,No
PRV52729,2,500,250.0,0.0,0.0,2,2.0,,5.5,No
PRV52731,23,4410,191.7391304347826,110.0,4.782608695652174,13,2.6956521739130435,,4.086956521739131,No
PRV52732,10,2490,249.0,0.0,0.0,6,4.0,,4.3,No
PRV52733,1,30,30.0,0.0,0.0,1,12.0,,5.0,No
PRV52736,1,50,50.0,0.0,0.0,1,0.0,,1.0,No
PRV52738,62,17660,284.83870967741933,50.0,0.8064516129032258,49,1.3709677419354838,,4.645161290322581,No
PRV52739,53,11400,215.0943396226415,320.0,6.037735849056604,39,1.6226415094339623,,4.830188679245283,No
PRV52740,34,6310,185.58823529411765,100.0,2.9411764705882355,18,3.235294117647059,,5.235294117647059,No
PRV52741,2,80,40.0,0.0,0.0,2,0.0,,1.5,No
PRV52742,6,1270,211.66666666666666,0.0,0.0,3,3.3333333333333335,,4.0,No
